Freq.	V(y)/V(x)
1.67237371610212e+02	(4.91866263609300e+01dB,1.03857718776136e+02°)
1.68525904475079e+02	(4.91246423729977e+01dB,1.03962715458700e+02°)
1.69824365246179e+02	(4.90627305287300e+01dB,1.04068481003298e+02°)
1.71132830416182e+02	(4.90008919357968e+01dB,1.04175020416086e+02°)
1.72451377067124e+02	(4.89391277187810e+01dB,1.04282338721264e+02°)
1.73780082874942e+02	(4.88774390194357e+01dB,1.04390440960752e+02°)
1.75119026114050e+02	(4.88158269969413e+01dB,1.04499332193939e+02°)
1.76468285661954e+02	(4.87542928281744e+01dB,1.04609017497251e+02°)
1.77827941003897e+02	(4.86928377079721e+01dB,1.04719501963905e+02°)
1.79198072237538e+02	(4.86314628494068e+01dB,1.04830790703474e+02°)
1.80578760077676e+02	(4.85701694840618e+01dB,1.04942888841559e+02°)
1.81970085861003e+02	(4.85089588623119e+01dB,1.05055801519402e+02°)
1.83372131550893e+02	(4.84478322536091e+01dB,1.05169533893479e+02°)
1.84784979742234e+02	(4.83867909467707e+01dB,1.05284091135100e+02°)
1.86208713666291e+02	(4.83258362502750e+01dB,1.05399478429972e+02°)
1.87643417195613e+02	(4.82649694925575e+01dB,1.05515700977775e+02°)
1.89089174848969e+02	(4.82041920223154e+01dB,1.05632763991698e+02°)
1.90546071796329e+02	(4.81435052088130e+01dB,1.05750672697991e+02°)
1.92014193863885e+02	(4.80829104421965e+01dB,1.05869432335446e+02°)
1.93493627539100e+02	(4.80224091338080e+01dB,1.05989048154948e+02°)
1.94984459975809e+02	(4.79620027165103e+01dB,1.06109525418909e+02°)
1.96486778999352e+02	(4.79016926450110e+01dB,1.06230869400778e+02°)
1.98000673111743e+02	(4.78414803961960e+01dB,1.06353085384469e+02°)
1.99526231496893e+02	(4.77813674694655e+01dB,1.06476178663807e+02°)
2.01063544025854e+02	(4.77213553870765e+01dB,1.06600154541951e+02°)
2.02612701262119e+02	(4.76614456944898e+01dB,1.06725018330786e+02°)
2.04173794466958e+02	(4.76016399607231e+01dB,1.06850775350311e+02°)
2.05746915604789e+02	(4.75419397787091e+01dB,1.06977430928005e+02°)
2.07332157348601e+02	(4.74823467656595e+01dB,1.07104990398158e+02°)
2.08929613085409e+02	(4.74228625634340e+01dB,1.07233459101226e+02°)
2.10539376921761e+02	(4.73634888389163e+01dB,1.07362842383104e+02°)
2.12161543689274e+02	(4.73042272843937e+01dB,1.07493145594453e+02°)
2.13796208950229e+02	(4.72450796179461e+01dB,1.07624374089925e+02°)
2.15443469003194e+02	(4.71860475838381e+01dB,1.07756533227433e+02°)
2.17103420888701e+02	(4.71271329529179e+01dB,1.07889628367376e+02°)
2.18776162394961e+02	(4.70683375230238e+01dB,1.08023664871835e+02°)
2.20461792063624e+02	(4.70096631193958e+01dB,1.08158648103757e+02°)
2.22160409195587e+02	(4.69511115950945e+01dB,1.08294583426105e+02°)
2.23872113856840e+02	(4.68926848314256e+01dB,1.08431476201013e+02°)
2.25597006884364e+02	(4.68343847383729e+01dB,1.08569331788874e+02°)
2.27335189892069e+02	(4.67762132550361e+01dB,1.08708155547458e+02°)
2.29086765276783e+02	(4.67181723500777e+01dB,1.08847952830937e+02°)
2.30851836224282e+02	(4.66602640221758e+01dB,1.08988728988960e+02°)
2.32630506715369e+02	(4.66024903004845e+01dB,1.09130489365640e+02°)
2.34422881531998e+02	(4.65448532451014e+01dB,1.09273239298569e+02°)
2.36229066263452e+02	(4.64873549475435e+01dB,1.09416984117752e+02°)
2.38049167312558e+02	(4.64299975312309e+01dB,1.09561729144553e+02°)
2.39883291901955e+02	(4.63727831519771e+01dB,1.09707479690599e+02°)
2.41731548080417e+02	(4.63157139984872e+01dB,1.09854241056698e+02°)
2.43594044729209e+02	(4.62587922928687e+01dB,1.10002018531610e+02°)
2.45470891568510e+02	(4.62020202911431e+01dB,1.10150817390952e+02°)
2.47362199163869e+02	(4.61454002837734e+01dB,1.10300642895936e+02°)
2.49268078932724e+02	(4.60889345961958e+01dB,1.10451500292159e+02°)
2.51188643150965e+02	(4.60326255893624e+01dB,1.10603394808320e+02°)
2.53124004959543e+02	(4.59764756602914e+01dB,1.10756331654941e+02°)
2.55074278371143e+02	(4.59204872426294e+01dB,1.10910316023001e+02°)
2.57039578276893e+02	(4.58646628072181e+01dB,1.11065353082639e+02°)
2.59020020453139e+02	(4.58090048626783e+01dB,1.11221447981676e+02°)
2.61015721568261e+02	(4.57535159559965e+01dB,1.11378605844245e+02°)
2.63026799189545e+02	(4.56981986731256e+01dB,1.11536831769311e+02°)
2.65053371790115e+02	(4.56430556395955e+01dB,1.11696130829170e+02°)
2.67095558755906e+02	(4.55880895211340e+01dB,1.11856508067913e+02°)
2.69153480392699e+02	(4.55333030242984e+01dB,1.12017968499864e+02°)
2.71227257933210e+02	(4.54786988971176e+01dB,1.12180517107987e+02°)
2.73317013544231e+02	(4.54242799297477e+01dB,1.12344158842221e+02°)
2.75422870333824e+02	(4.53700489551377e+01dB,1.12508898617799e+02°)
2.77544952358579e+02	(4.53160088497070e+01dB,1.12674741313554e+02°)
2.79683384630916e+02	(4.52621625340367e+01dB,1.12841691770126e+02°)
2.81838293126453e+02	(4.52085129735701e+01dB,1.13009754788209e+02°)
2.84009804791429e+02	(4.51550631793314e+01dB,1.13178935126660e+02°)
2.86198047550179e+02	(4.51018162086515e+01dB,1.13349237500664e+02°)
2.88403150312669e+02	(4.50487751659130e+01dB,1.13520666579776e+02°)
2.90625242982095e+02	(4.49959432033047e+01dB,1.13693226985984e+02°)
2.92864456462532e+02	(4.49433235215928e+01dB,1.13866923291685e+02°)
2.95120922666647e+02	(4.48909193709060e+01dB,1.14041760017629e+02°)
2.97394774523469e+02	(4.48387340515357e+01dB,1.14217741630827e+02°)
2.99686145986221e+02	(4.47867709147507e+01dB,1.14394872542417e+02°)
3.01995172040210e+02	(4.47350333636296e+01dB,1.14573157105453e+02°)
3.04321988710781e+02	(4.46835248539077e+01dB,1.14752599612691e+02°)
3.06666733071327e+02	(4.46322488948429e+01dB,1.14933204294258e+02°)
3.09029543251368e+02	(4.45812090500950e+01dB,1.15114975315370e+02°)
3.11410558444685e+02	(4.45304089386264e+01dB,1.15297916773920e+02°)
3.13809918917522e+02	(4.44798522356197e+01dB,1.15482032698025e+02°)
3.16227766016847e+02	(4.44295426734126e+01dB,1.15667327043580e+02°)
3.18664242178682e+02	(4.43794840424551e+01dB,1.15853803691670e+02°)
3.21119490936492e+02	(4.43296801922844e+01dB,1.16041466446002e+02°)
3.23593656929638e+02	(4.42801350325189e+01dB,1.16230319030258e+02°)
3.26086885911903e+02	(4.42308525338786e+01dB,1.16420365085362e+02°)
3.28599324760075e+02	(4.41818367292201e+01dB,1.16611608166753e+02°)
3.31131121482601e+02	(4.41330917146002e+01dB,1.16804051741541e+02°)
3.33682425228304e+02	(4.40846216503591e+01dB,1.16997699185633e+02°)
3.36253386295173e+02	(4.40364307622283e+01dB,1.17192553780807e+02°)
3.38844156139213e+02	(4.39885233424641e+01dB,1.17388618711690e+02°)
3.41454887383370e+02	(4.39409037510043e+01dB,1.17585897062725e+02°)
3.44085733826524e+02	(4.38935764166548e+01dB,1.17784391815013e+02°)
3.46736850452542e+02	(4.38465458382974e+01dB,1.17984105843165e+02°)
3.49408393439417e+02	(4.37998165861336e+01dB,1.18185041912007e+02°)
3.52100520168462e+02	(4.37533933029498e+01dB,1.18387202673292e+02°)
3.54813389233586e+02	(4.37072807054175e+01dB,1.18590590662289e+02°)
3.57547160450632e+02	(4.36614835854215e+01dB,1.18795208294336e+02°)
3.60301994866796e+02	(4.36160068114228e+01dB,1.19001057861305e+02°)
3.63078054770112e+02	(4.35708553298517e+01dB,1.19208141528008e+02°)
3.65875503699014e+02	(4.35260341665387e+01dB,1.19416461328510e+02°)
3.68694506451969e+02	(4.34815484281785e+01dB,1.19626019162377e+02°)
3.71535229097184e+02	(4.34374033038294e+01dB,1.19836816790882e+02°)
3.74397838982393e+02	(4.33936040664585e+01dB,1.20048855833038e+02°)
3.77282504744711e+02	(4.33501560745149e+01dB,1.20262137761674e+02°)
3.80189396320573e+02	(4.33070647735552e+01dB,1.20476663899325e+02°)
3.83118684955740e+02	(4.32643356979045e+01dB,1.20692435414095e+02°)
3.86070543215393e+02	(4.32219744723644e+01dB,1.20909453315422e+02°)
3.89045144994293e+02	(4.31799868139667e+01dB,1.21127718449750e+02°)
3.92042665527027e+02	(4.31383785337751e+01dB,1.21347231496097e+02°)
3.95063281398336e+02	(4.30971555387351e+01dB,1.21567992961577e+02°)
3.98107170553510e+02	(4.30563238335770e+01dB,1.21790003176782e+02°)
4.01174512308875e+02	(4.30158895227728e+01dB,1.22013262291066e+02°)
4.04265487362357e+02	(4.29758588125452e+01dB,1.22237770267784e+02°)
4.07380277804125e+02	(4.29362380129398e+01dB,1.22463526879364e+02°)
4.10519067127321e+02	(4.28970335399532e+01dB,1.22690531702315e+02°)
4.13682040238864e+02	(4.28582519177262e+01dB,1.22918784112103e+02°)
4.16869383470348e+02	(4.28198997808021e+01dB,1.23148283277938e+02°)
4.20081284589020e+02	(4.27819838764494e+01dB,1.23379028157447e+02°)
4.23317932808834e+02	(4.27445110670627e+01dB,1.23611017491187e+02°)
4.26579518801606e+02	(4.27074883326290e+01dB,1.23844249797110e+02°)
4.29866234708241e+02	(4.26709227732770e+01dB,1.24078723364837e+02°)
4.33178274150055e+02	(4.26348216119032e+01dB,1.24314436249840e+02°)
4.36515832240180e+02	(4.25991921968838e+01dB,1.24551386267472e+02°)
4.39879105595057e+02	(4.25640420048703e+01dB,1.24789570986898e+02°)
4.43268292346023e+02	(4.25293786436815e+01dB,1.25028987724816e+02°)
4.46683592150977e+02	(4.24952098552842e+01dB,1.25269633539106e+02°)
4.50125206206148e+02	(4.24615435188791e+01dB,1.25511505222265e+02°)
4.53593337257942e+02	(4.24283876540854e+01dB,1.25754599294730e+02°)
4.57088189614890e+02	(4.23957504242355e+01dB,1.25998911998016e+02°)
4.60609969159681e+02	(4.23636401397845e+01dB,1.26244439287673e+02°)
4.64158883361293e+02	(4.23320652618335e+01dB,1.26491176826106e+02°)
4.67735141287213e+02	(4.23010344057817e+01dB,1.26739119975164e+02°)
4.71338953615756e+02	(4.22705563451039e+01dB,1.26988263788567e+02°)
4.74970532648471e+02	(4.22406400152645e+01dB,1.27238603004131e+02°)
4.78630092322654e+02	(4.22112945177725e+01dB,1.27490132035789e+02°)
4.82317848223946e+02	(4.21825291243881e+01dB,1.27742844965360e+02°)
4.86034017599038e+02	(4.21543532814774e+01dB,1.27996735534160e+02°)
4.89778819368462e+02	(4.21267766145372e+01dB,1.28251797134304e+02°)
4.93552474139497e+02	(4.20998089328861e+01dB,1.28508022799803e+02°)
4.97355204219156e+02	(4.20734602345347e+01dB,1.28765405197399e+02°)
5.01187233627289e+02	(4.20477407112430e+01dB,1.29023936617115e+02°)
5.05048788109775e+02	(4.20226607537759e+01dB,1.29283608962521e+02°)
5.08940095151826e+02	(4.19982309573626e+01dB,1.29544413740706e+02°)
5.12861383991382e+02	(4.19744621273728e+01dB,1.29806342051951e+02°)
5.16812885632621e+02	(4.19513652852226e+01dB,1.30069384579025e+02°)
5.20794832859564e+02	(4.19289516745135e+01dB,1.30333531576188e+02°)
5.24807460249790e+02	(4.19072327674272e+01dB,1.30598772857793e+02°)
5.28851004188256e+02	(4.18862202713824e+01dB,1.30865097786498e+02°)
5.32925702881218e+02	(4.18659261359660e+01dB,1.31132495261092e+02°)
5.37031796370271e+02	(4.18463625601583e+01dB,1.31400953703876e+02°)
5.41169526546482e+02	(4.18275419998639e+01dB,1.31670461047583e+02°)
5.45339137164646e+02	(4.18094771757640e+01dB,1.31941004721829e+02°)
5.49540873857643e+02	(4.17921810815080e+01dB,1.32212571639046e+02°)
5.53774984150908e+02	(4.17756669922660e+01dB,1.32485148179858e+02°)
5.58041717477015e+02	(4.17599484736518e+01dB,1.32758720177925e+02°)
5.62341325190368e+02	(4.17450393910493e+01dB,1.33033272904121e+02°)
5.66674060582010e+02	(4.17309539193511e+01dB,1.33308791050130e+02°)
5.71040178894546e+02	(4.17177065531460e+01dB,1.33585258711282e+02°)
5.75439937337177e+02	(4.17053121173640e+01dB,1.33862659368731e+02°)
5.79873595100851e+02	(4.16937857784197e+01dB,1.34140975870800e+02°)
5.84341413373538e+02	(4.16831430558719e+01dB,1.34420190413518e+02°)
5.88843655355609e+02	(4.16733998346329e+01dB,1.34700284520283e+02°)
5.93380586275348e+02	(4.16645723777564e+01dB,1.34981239020562e+02°)
5.97952473404573e+02	(4.16566773398399e+01dB,1.35263034027614e+02°)
6.02559586074379e+02	(4.16497317810759e+01dB,1.35545648915099e+02°)
6.07202195691009e+02	(4.16437531819895e+01dB,1.35829062292580e+02°)
6.11880575751843e+02	(4.16387594589013e+01dB,1.36113251979775e+02°)
6.16595001861504e+02	(4.16347689801647e+01dB,1.36398194979492e+02°)
6.21345751748097e+02	(4.16318005832145e+01dB,1.36683867449174e+02°)
6.26133105279574e+02	(4.16298735924839e+01dB,1.36970244670925e+02°)
6.30957344480215e+02	(4.16290078382414e+01dB,1.37257301019908e+02°)
6.35818753547245e+02	(4.16292236763988e+01dB,1.37545009931027e+02°)
6.40717618867576e+02	(4.16305420093574e+01dB,1.37833343863726e+02°)
6.45654229034678e+02	(4.16329843079534e+01dB,1.38122274264794e+02°)
6.50628874865580e+02	(4.16365726345732e+01dB,1.38411771529008e+02°)
6.55641849418002e+02	(4.16413296675136e+01dB,1.38701804957445e+02°)
6.60693448007619e+02	(4.16472787266657e+01dB,1.38992342713315e+02°)
6.65783968225460e+02	(4.16544438006112e+01dB,1.39283351775069e+02°)
6.70913709955435e+02	(4.16628495752194e+01dB,1.39574797886623e+02°)
6.76082975392006e+02	(4.16725214638497e+01dB,1.39866645504427e+02°)
6.81292069057985e+02	(4.16834856392656e+01dB,1.40158857741133e+02°)
6.86541297822479e+02	(4.16957690673733e+01dB,1.40451396305599e+02°)
6.91830970918961e+02	(4.17093995429107e+01dB,1.40744221438936e+02°)
6.97161399963492e+02	(4.17244057272268e+01dB,1.41037291846219e+02°)
7.02532898973077e+02	(4.17408171882914e+01dB,1.41330564623549e+02°)
7.07945784384163e+02	(4.17586644430940e+01dB,1.41623995180055e+02°)
7.13400375071282e+02	(4.17779790026051e+01dB,1.41917537154388e+02°)
7.18896992365833e+02	(4.17987934194831e+01dB,1.42211142325249e+02°)
7.24435960075016e+02	(4.18211413387280e+01dB,1.42504760515398e+02°)
7.30017604500904e+02	(4.18450575514981e+01dB,1.42798339488602e+02°)
7.35642254459668e+02	(4.18705780523302e+01dB,1.43091824838848e+02°)
7.41310241300944e+02	(4.18977401000155e+01dB,1.43385159871140e+02°)
7.47021898927359e+02	(4.19265822824165e+01dB,1.43678285473099e+02°)
7.52777563814194e+02	(4.19571445855258e+01dB,1.43971139976495e+02°)
7.58577575029211e+02	(4.19894684671022e+01dB,1.44263659007793e+02°)
7.64422274252628e+02	(4.20235969352482e+01dB,1.44555775326607e+02°)
7.70312005797243e+02	(4.20595746323237e+01dB,1.44847418650947e+02°)
7.76247116628720e+02	(4.20974479246351e+01dB,1.45138515467919e+02°)
7.82227956386031e+02	(4.21372649983711e+01dB,1.45428988828461e+02°)
7.88254877402050e+02	(4.21790759623133e+01dB,1.45718758124482e+02°)
7.94328234724311e+02	(4.22229329578920e+01dB,1.46007738846617e+02°)
8.00448386135921e+02	(4.22688902772251e+01dB,1.46295842320567e+02°)
8.06615692176643e+02	(4.23170044898205e+01dB,1.46582975419832e+02°)
8.12830516164129e+02	(4.23673345787272e+01dB,1.46869040252237e+02°)
8.19093224215328e+02	(4.24199420869685e+01dB,1.47153933817468e+02°)
8.25404185268049e+02	(4.24748912751964e+01dB,1.47437547632423e+02°)
8.31763771102702e+02	(4.25322492915994e+01dB,1.47719767320782e+02°)
8.38172356364193e+02	(4.25920863552153e+01dB,1.48000472162746e+02°)
8.44630318584000e+02	(4.26544759539191e+01dB,1.48279534600365e+02°)
8.51138038202408e+02	(4.27194950585017e+01dB,1.48556819693260e+02°)
8.57695898590926e+02	(4.27872243544154e+01dB,1.48832184518857e+02°)
8.64304286074868e+02	(4.28577484929476e+01dB,1.49105477510410e+02°)
8.70963589956113e+02	(4.29311563637783e+01dB,1.49376537725196e+02°)
8.77674202536039e+02	(4.30075413911231e+01dB,1.49645194034158e+02°)
8.84436519138633e+02	(4.30870018559277e+01dB,1.49911264222971e+02°)
8.91250938133779e+02	(4.31696412468611e+01dB,1.50174553993138e+02°)
8.98117860960729e+02	(4.32555686432394e+01dB,1.50434855849865e+02°)
9.05037692151746e+02	(4.33448991333574e+01dB,1.50691947861599e+02°)
9.12010839355944e+02	(4.34377542722043e+01dB,1.50945592273592e+02°)
9.19037713363294e+02	(4.35342625830116e+01dB,1.51195533955253e+02°)
9.26118728128829e+02	(4.36345601077291e+01dB,1.51441498657520e+02°)
9.33254300797027e+02	(4.37387910121576e+01dB,1.51683191052843e+02°)
9.40444851726388e+02	(4.38471082523022e+01dB,1.51920292525532e+02°)
9.47690804514196e+02	(4.39596743094208e+01dB,1.52152458674751e+02°)
9.54992586021473e+02	(4.40766620022848e+01dB,1.52379316485876e+02°)
9.62350626398126e+02	(4.41982553864551e+01dB,1.52600461117864e+02°)
9.69765359108287e+02	(4.43246507517924e+01dB,1.52815452244765e+02°)
9.77237220955848e+02	(4.44560577311163e+01dB,1.53023809877903e+02°)
9.84766652110196e+02	(4.45927005349305e+01dB,1.53225009581057e+02°)
9.92354096132139e+02	(4.47348193294478e+01dB,1.53418476973846e+02°)
1.00000000000004e+03	(4.48826717778910e+01dB,1.53603581397374e+02°)
1.00770481413614e+03	(4.50365347682839e+01dB,1.53779628590239e+02°)
1.01546899243312e+03	(4.51967063547798e+01dB,1.53945852190869e+02°)
1.02329299228079e+03	(4.53635079440983e+01dB,1.54101403842228e+02°)
1.03117727459310e+03	(4.55372867640189e+01dB,1.54245341625142e+02°)
1.03912230383521e+03	(4.57184186573010e+01dB,1.54376616483761e+02°)
1.04712854805094e+03	(4.59073112519912e+01dB,1.54494056227700e+02°)
1.05519647889028e+03	(4.61044075681592e+01dB,1.54596346595028e+02°)
1.06332657163720e+03	(4.63101901319494e+01dB,1.54682008731783e+02°)
1.07151930523765e+03	(4.65251856806675e+01dB,1.54749372278954e+02°)
1.07977516232775e+03	(4.67499705579553e+01dB,1.54796543044182e+02°)
1.08809462926227e+03	(4.69851769162241e+01dB,1.54821363957048e+02°)
1.09647819614323e+03	(4.72314998647803e+01dB,1.54821367641608e+02°)
1.10492635684880e+03	(4.74897057268560e+01dB,1.54793718456340e+02°)
1.11343960906241e+03	(4.77606415970459e+01dB,1.54735141207400e+02°)
1.12201845430201e+03	(4.80452464219722e+01dB,1.54641832875140e+02°)
1.13066339794968e+03	(4.83445638601515e+01dB,1.54509352519772e+02°)
1.13937494928138e+03	(4.86597572084912e+01dB,1.54332482926987e+02°)
1.14815362149693e+03	(4.89921267062685e+01dB,1.54105055339615e+02°)
1.15699993175026e+03	(4.93431295298318e+01dB,1.53819725537727e+02°)
1.16591440117988e+03	(4.97144027484149e+01dB,1.53467685197168e+02°)
1.17489755493958e+03	(5.01077893785660e+01dB,1.53038286314891e+02°)
1.18394992222935e+03	(5.05253673685732e+01dB,1.52518547711463e+02°)
1.19307203632658e+03	(5.09694807116553e+01dB,1.51892499985575e+02°)
1.20226443461746e+03	(5.14427706427475e+01dB,1.51140307017735e+02°)
1.21152765862864e+03	(5.19482024864863e+01dB,1.50237075653144e+02°)
1.22086225405912e+03	(5.24890791920233e+01dB,1.49151227092949e+02°)
1.23026877081243e+03	(5.30690240135854e+01dB,1.47842249709528e+02°)
1.23974776302899e+03	(5.36918985568367e+01dB,1.46257580423838e+02°)
1.24929978911878e+03	(5.43615916411277e+01dB,1.44328274390447e+02°)
1.25892541179422e+03	(5.50815563314123e+01dB,1.41963049747641e+02°)
1.26862519810331e+03	(5.58538645009460e+01dB,1.39040341772997e+02°)
1.27839971946308e+03	(5.66773561346732e+01dB,1.35398488617258e+02°)
1.28824955169319e+03	(5.75441556283050e+01dB,1.30825956927566e+02°)
1.29817527504990e+03	(5.84334905863236e+01dB,1.25058597027824e+02°)
1.30817747426025e+03	(5.93019535254157e+01dB,1.17802680814086e+02°)
1.31825673855646e+03	(6.00720429652373e+01dB,1.08821244560056e+02°)
1.32841366171071e+03	(6.06293596094400e+01dB,9.81227770316043e+01°)
1.33864884207005e+03	(6.08497161721314e+01dB,8.61977132267406e+01°)
1.34896288259171e+03	(6.06625922434864e+01dB,7.40445069941566e+01°)
1.35935639087858e+03	(6.01005060290904e+01dB,6.27715063476886e+01°)
1.36982997921503e+03	(5.92751389286034e+01dB,5.30883220847207e+01°)
1.38038426460294e+03	(5.83103072055259e+01dB,4.51682547338622e+01°)
1.39101986879811e+03	(5.72987778521928e+01dB,3.88423674144829e+01°)
1.40173741834683e+03	(5.62960829002133e+01dB,3.38238053673199e+01°)
1.41253754462281e+03	(5.53305218519746e+01dB,2.98316059022728e+01°)
1.42342088386440e+03	(5.44141041375796e+01dB,2.66330835540029e+01°)
1.43438807721203e+03	(5.35500844008674e+01dB,2.40480225188272e+01°)
1.44543977074599e+03	(5.27373654603550e+01dB,2.19403657185177e+01°)
1.45657661552452e+03	(5.19728828155662e+01dB,2.02080116317708e+01°)
1.46779926762213e+03	(5.12528406753549e+01dB,1.87740649599719e+01°)
1.47910838816827e+03	(5.05733284406424e+01dB,1.75801321077761e+01°)
1.49050464338626e+03	(4.99306115034834e+01dB,1.65814043968585e+01°)
1.50198870463255e+03	(4.93212537842079e+01dB,1.57431094113648e+01°)
1.51356124843627e+03	(4.87421551123271e+01dB,1.50379565840484e+01°)
1.52522295653908e+03	(4.81905470354831e+01dB,1.44442908966491e+01°)
1.53697451593534e+03	(4.76639697716241e+01dB,1.39447482094905e+01°)
1.54881661891255e+03	(4.71602420027326e+01dB,1.35252667278952e+01°)
1.56074996309218e+03	(4.66774293866728e+01dB,1.31743528884495e+01°)
1.57277525147073e+03	(4.62138145912293e+01dB,1.28825305214283e+01°)
1.58489319246118e+03	(4.57678700446457e+01dB,1.26419232855414e+01°)
1.59710449993467e+03	(4.53382337687389e+01dB,1.24459349703984e+01°)
1.60940989326260e+03	(4.49236882500884e+01dB,1.22890023815430e+01°)
1.62181009735900e+03	(4.45231421168488e+01dB,1.21664025820497e+01°)
1.63430584272321e+03	(4.41356143174898e+01dB,1.20741012278908e+01°)
1.64689786548294e+03	(4.37602204861357e+01dB,1.20086322543392e+01°)
1.65958690743763e+03	(4.33961611964042e+01dB,1.19670016898905e+01°)
1.67237371610215e+03	(4.30427118349503e+01dB,1.19466101934462e+01°)
1.68525904475082e+03	(4.26992138589882e+01dB,1.19451902365845e+01°)
1.69824365246182e+03	(4.23650672342868e+01dB,1.19607548273640e+01°)
1.71132830416185e+03	(4.20397238797545e+01dB,1.19915553951984e+01°)
1.72451377067128e+03	(4.17226819708733e+01dB,1.20360469967519e+01°)
1.73780082874945e+03	(4.14134809768545e+01dB,1.20928594102714e+01°)
1.75119026114053e+03	(4.11116973257299e+01dB,1.21607729952018e+01°)
1.76468285661958e+03	(4.08169406079267e+01dB,1.22386984306925e+01°)
1.77827941003900e+03	(4.05288502426842e+01dB,1.23256596289756e+01°)
1.79198072237541e+03	(4.02470925432330e+01dB,1.24207792611535e+01°)
1.80578760077680e+03	(3.99713581264019e+01dB,1.25232664433679e+01°)
1.81970085861006e+03	(3.97013596204609e+01dB,1.26324062181165e+01°)
1.83372131550896e+03	(3.94368296318564e+01dB,1.27475505340254e+01°)
1.84784979742237e+03	(3.91775189372874e+01dB,1.28681104819218e+01°)
1.86208713666295e+03	(3.89231948723620e+01dB,1.29935495885341e+01°)
1.87643417195617e+03	(3.86736398922191e+01dB,1.31233780041398e+01°)
1.89089174848972e+03	(3.84286502829150e+01dB,1.32571474486700e+01°)
1.90546071796333e+03	(3.81880350053275e+01dB,1.33944468036877e+01°)
1.92014193863889e+03	(3.79516146557868e+01dB,1.35348982562732e+01°)
1.93493627539104e+03	(3.77192205297863e+01dB,1.36781539160985e+01°)
1.94984459975813e+03	(3.74906937768975e+01dB,1.38238928395443e+01°)
1.96486778999355e+03	(3.72658846365783e+01dB,1.39718184049631e+01°)
1.98000673111747e+03	(3.70446517458670e+01dB,1.41216559918646e+01°)
1.99526231496897e+03	(3.68268615110876e+01dB,1.42731509238115e+01°)
2.01063544025858e+03	(3.66123875366863e+01dB,1.44260666408253e+01°)
2.02612701262123e+03	(3.64011101051288e+01dB,1.45801830720319e+01°)
2.04173794466962e+03	(3.61929157025467e+01dB,1.47352951834580e+01°)
2.05746915604793e+03	(3.59876965854268e+01dB,1.48912116794337e+01°)
2.07332157348605e+03	(3.57853503842048e+01dB,1.50477538389855e+01°)
2.08929613085413e+03	(3.55857797400830e+01dB,1.52047544711603e+01°)
2.10539376921765e+03	(3.53888919718231e+01dB,1.53620569753588e+01°)
2.12161543689278e+03	(3.51945987696162e+01dB,1.55195144945782e+01°)
2.13796208950233e+03	(3.50028159134569e+01dB,1.56769891510115e+01°)
2.15443469003198e+03	(3.48134630137267e+01dB,1.58343513548468e+01°)
2.17103420888705e+03	(3.46264632719344e+01dB,1.59914791781806e+01°)
2.18776162394965e+03	(3.44417432597766e+01dB,1.61482577870251e+01°)
2.20461792063629e+03	(3.42592327148803e+01dB,1.63045789252053e+01°)
2.22160409195591e+03	(3.40788643517450e+01dB,1.64603404446892e+01°)
2.23872113856844e+03	(3.39005736865617e+01dB,1.66154458775459e+01°)
2.25597006884368e+03	(3.37242988747138e+01dB,1.67698040452904e+01°)
2.27335189892073e+03	(3.35499805598819e+01dB,1.69233287018350e+01°)
2.29086765276788e+03	(3.33775617337812e+01dB,1.70759382067357e+01°)
2.30851836224287e+03	(3.32069876056499e+01dB,1.72275552257374e+01°)
2.32630506715373e+03	(3.30382054806997e+01dB,1.73781064560180e+01°)
2.34422881532003e+03	(3.28711646467954e+01dB,1.75275223737461e+01°)
2.36229066263457e+03	(3.27058162687186e+01dB,1.76757370018724e+01°)
2.38049167312562e+03	(3.25421132894163e+01dB,1.78226876962759e+01°)
2.39883291901960e+03	(3.23800103376908e+01dB,1.79683149485718e+01°)
2.41731548080422e+03	(3.22194636418388e+01dB,1.81125622040902e+01°)
2.43594044729214e+03	(3.20604309487909e+01dB,1.82553756936588e+01°)
2.45470891568514e+03	(3.19028714483389e+01dB,1.83967042779773e+01°)
2.47362199163874e+03	(3.17467457020716e+01dB,1.85364993034831e+01°)
2.49268078932729e+03	(3.15920155766821e+01dB,1.86747144687238e+01°)
2.51188643150970e+03	(3.14386441813240e+01dB,1.88113057003381e+01°)
2.53124004959548e+03	(3.12865958087321e+01dB,1.89462310378388e+01°)
2.55074278371148e+03	(3.11358358798409e+01dB,1.90794505264736e+01°)
2.57039578276898e+03	(3.09863308916541e+01dB,1.92109261174840e+01°)
2.59020020453144e+03	(3.08380483681466e+01dB,1.93406215751854e+01°)
2.61015721568266e+03	(3.06909568139844e+01dB,1.94685023902952e+01°)
2.63026799189551e+03	(3.05450256708803e+01dB,1.95945356990389e+01°)
2.65053371790120e+03	(3.04002252764034e+01dB,1.97186902075579e+01°)
2.67095558755911e+03	(3.02565268250813e+01dB,1.98409361212225e+01°)
2.69153480392704e+03	(3.01139023316491e+01dB,1.99612450784697e+01°)
2.71227257933216e+03	(2.99723245963017e+01dB,2.00795900888206e+01°)
2.73317013544236e+03	(2.98317671718212e+01dB,2.01959454747624e+01°)
2.75422870333830e+03	(2.96922043324673e+01dB,2.03102868172145e+01°)
2.77544952358584e+03	(2.95536110445090e+01dB,2.04225909043041e+01°)
2.79683384630921e+03	(2.94159629383064e+01dB,2.05328356832234e+01°)
